TIPO_DATO;LOTE;COD_DISTRITO;DISTRITO;COD_BARRIO;BARRIO;DIRECCION_COMPLETA;DIRECCION_AUXILIAR;CENTRO;VIA_CLASE;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;MAS INFORMACIÓN;DIRECCION AMPLIADA
Contenedor de Ropa;2;19;Vicálvaro;191;Casco Histórico de Vicálvaro;CALLE DEL ABAD JUAN CATALAN, 24;;;CALLE;ABAD JUAN CATALAN;número;24;-3,59297;40,40579;40,40579025;-3,59297048;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL ABAD JUAN CATALAN, 24. 
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;BULEVAR DE JOSE PRAT, 25;;;BULEVAR;JOSE PRAT;número;25;-3,621161;40,397624;40,39762443;-3,62116135;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;BULEVAR DE JOSE PRAT, 25. 
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE LA LADERA DE LOS ALMENDROS, 2;;Centro Deportivo Municipal Valdebernardo;CALLE;LADERA DE LOS ALMENDROS;número;2;-3,622541;40,404503;40,40450265;-3,62254117;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA LADERA DE LOS ALMENDROS, 2. Centro Deportivo Municipal Valdebernardo
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;BULEVAR DE JOSE PRAT, 18;;;BULEVAR;JOSE PRAT;número;18;-3,623122;40,397395;40,39739496;-3,62312169;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;BULEVAR DE JOSE PRAT, 18. 
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;PLAZA DE JUAN ROF CARBALLO, 1;;"Biblioteca Municipal ""Francisco Ayala""";PLAZA;JUAN ROF CARBALLO;número;1;-3,621049;40,39963;40,39963018;-3,62104922;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;"PLAZA DE JUAN ROF CARBALLO, 1. Biblioteca Municipal ""Francisco Ayala"""
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;BULEVAR DE JOSE PRAT, 29;;;BULEVAR;JOSE PRAT;número;29;-3,620266;40,397426;40,39742599;-3,62026551;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;BULEVAR DE JOSE PRAT, 29. 
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DEL TREN DE ARGANDA, 10;;Colegio Público Valdebernardo;CALLE;TREN DE ARGANDA;número;10;-3,619539;40,403664;40,40366372;-3,6195393;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL TREN DE ARGANDA, 10. Colegio Público Valdebernardo
Contenedor de ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE LA LADERA DE LOS ALMENDROS, 44;;;CALLE;LADERA DE LOS ALMENDROS;número;44;-3,625737;40,396543;40,39654325;-3,62573652;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA LADERA DE LOS ALMENDROS, 44. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DEL PERGAMINO, 30;;;CALLE;PERGAMINO;número;30;-3,623662;40,394653;40,39465283;-3,62366164;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PERGAMINO, 30. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE LA RAYA, 18;;;CALLE;RAYA;número;18;-3,621086;40,400549;40,40054854;-3,62108615;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA RAYA, 18. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;BULEVAR DE INDALECIO PRIETO, 33;;;BULEVAR;INDALECIO PRIETO;número;33;-3,621705;40,399007;40,39900713;-3,62170472;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;BULEVAR DE INDALECIO PRIETO, 33. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;BULEVAR DE INDALECIO PRIETO, 12;;;BULEVAR;INDALECIO PRIETO;número;12;-3,620786;40,40255;40,40254993;-3,62078569;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;BULEVAR DE INDALECIO PRIETO, 12. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE CORDEL DE PAVONES, 20;;;CALLE;CORDEL DE PAVONES;número;20;-3,6183;40,4008;40,40079965;-3,61830044;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CORDEL DE PAVONES, 20. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE LA LADERA DE LOS ALMENDROS, 27;;;CALLE;LADERA DE LOS ALMENDROS;número;27;-3,624442;40,400145;40,40014464;-3,62444187;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA LADERA DE LOS ALMENDROS, 27. 
Contenedor de Ropa;2;19;Vicálvaro;192;Valdebernardo;CALLE DE LOS PINILLAS, 33;;;CALLE;PINILLAS;número;33;-3,618655;40,39805;40,39804969;-3,61865472;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LOS PINILLAS, 33. 
Contenedor de ropa;2;19;Vicálvaro;193;Valderribas;CALLE DEL MOLINO VIEJO, 14;;Día;CALLE;MOLINO VIEJO;número;14;-3,607805;40,396015;40,39601494;-3,60780484;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL MOLINO VIEJO, 14. Día
Contenedor de ropa;2;19;Vicálvaro;193;Valderribas;CALLE DEL CAMPO DE LA TORRE, 7;;;CALLE;CAMPO DE LA TORRE;número;7;-3,606152;40,397897;40,39789697;-3,60615177;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CAMPO DE LA TORRE, 7. 
Contenedor de ropa;2;19;Vicálvaro;193;Valderribas;CALLE DE SAN CIPRIANO, 71;;Fundación Juan XXIII Roncalli;CALLE;SAN CIPRIANO;número;71;-3,597178;40,402532;40,40253208;-3,59717831;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE SAN CIPRIANO, 71. Fundación Juan XXIII Roncalli
Contenedor de ropa;2;19;Vicálvaro;193;Valderribas;CALLE DE OMEGA, 28;;;CALLE;OMEGA;número;28;-3,604191;40,399576;40,39957607;-3,60419066;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE OMEGA, 28. 
Contenedor de Ropa;2;19;Vicálvaro;193;Valderribas;CALLE DE MINERVA, 33;;;CALLE;MINERVA;número;33;-3,600274;40,401515;40,40151541;-3,60027415;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE MINERVA, 33. 
Contenedor de Ropa;2;19;Vicálvaro;194;El Cañaveral;CALLE DEL DIALOGO, 61;;;CALLE;DIALOGO;número;61;-3,554517;40,406411;40,40641148;-3,55451662;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL DIALOGO, 61. 
Contenedor de Ropa;2;19;Vicálvaro;194;El Cañaveral;CALLE DE JOSE ESCOBAR Y SALIENTE, 41;;;CALLE;JOSE ESCOBAR Y SALIENTE;número;41;-3,563865;40,403685;40,40368466;-3,5638646;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE JOSE ESCOBAR Y SALIENTE, 41. 
Contenedor de ropa;2;20;Ciudad Lineal;201;Simancas;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 13;;"Centro Cultural ""Principe de Asturias""";CALLE;HERMANOS GARCIA NOBLEJAS;número;13;-3,637078;40,437016;40,43701607;-3,63707826;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;"CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 13. Centro Cultural ""Principe de Asturias"""
Contenedor de ropa;2;20;Ciudad Lineal;201;Simancas;CALLE DE ISANDRO, 2;;"Centro de Mayores ""Luis Vives"" (servicios sociales)";CALLE;ISANDRO;número;2;-3,628372;40,424729;40,42472863;-3,62837236;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;"CALLE DE ISANDRO, 2. Centro de Mayores ""Luis Vives"" (servicios sociales)"
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE UCLES, 2;frente Hiber;;CALLE;CASTILLO DE UCLES;número;2;-3,628739;40,426361;40,42636052;-3,62873921;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE UCLES, 2. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE UCLES, 35;;Centro de Salud;CALLE;CASTILLO DE UCLES;número;35;-3,623199;40,431181;40,43118062;-3,62319941;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE UCLES, 35. Centro de Salud
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE SIMANCAS, 41;;;CALLE;CASTILLO DE SIMANCAS;número;41;-3,623408;40,430516;40,43051589;-3,62340772;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE SIMANCAS, 41. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE VALDECANILLAS, 49;;;CALLE;VALDECANILLAS;número;49;-3,62491;40,432711;40,43271094;-3,62490997;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE VALDECANILLAS, 49. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE VALDECANILLAS, 26;;;CALLE;VALDECANILLAS;número;26;-3,62903;40,43097;40,43096994;-3,62902983;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE VALDECANILLAS, 26. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 51;;;CALLE;HERMANOS GARCIA NOBLEJAS;número;51;-3,63185;40,429611;40,4296106;-3,63184988;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 51. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE ALCALA, 432;;;CALLE;ALCALA;número;432;-3,63626;40,4383;40,43830004;-3,63625996;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ALCALA, 432. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE ALCALA, 494;;Supercor;CALLE;ALCALA;número;494;-3,629083;40,440159;40,44015892;-3,62908309;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ALCALA, 494. Supercor
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE ALBALA, 5;;;CALLE;ALBALA;número;5;-3,6194;40,436231;40,43623052;-3,61939989;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ALBALA, 5. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE JULIAN CAMARILLO, 59;;;CALLE;JULIAN CAMARILLO;número;59;-3,618749;40,438181;40,43818077;-3,61874878;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE JULIAN CAMARILLO, 59. 
Contenedor de ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE LA MARATON, 14;;Punto Limpio Fijo;CALLE;MARATON;número;14;-3,623174;40,440607;40,44060736;-3,62317373;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA MARATON, 14. Punto Limpio Fijo
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE CRONOS, 28;;;CALLE;CRONOS;número;28;-3,618231;40,44087;40,44087014;-3,61823077;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CRONOS, 28. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE JULIAN CAMARILLO, 17;;;CALLE;JULIAN CAMARILLO;número;17;-3,630962;40,434167;40,43416703;-3,63096248;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE JULIAN CAMARILLO, 17. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE JULIAN CAMARILLO, 37;;;CALLE;JULIAN CAMARILLO;número;37;-3,625356;40,435681;40,4356806;-3,62535648;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE JULIAN CAMARILLO, 37. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE UCLES, 26;;;CALLE;CASTILLO DE UCLES;número;26;-3,625317;40,427895;40,42789473;-3,62531722;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE UCLES, 26. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE SIMANCAS, 15;;;CALLE;CASTILLO DE SIMANCAS;número;15;-3,626479;40,430019;40,43001936;-3,6264794;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE SIMANCAS, 15. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DEL CASTILLO DE OROPESA, 19;;;CALLE;CASTILLO DE OROPESA;número;19;-3,628604;40,428444;40,42844402;-3,62860409;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CASTILLO DE OROPESA, 19. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE SANTA LEONOR, 47;;;CALLE;SANTA LEONOR;número;47;-3,630369;40,436287;40,4362872;-3,63036894;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE SANTA LEONOR, 47. 
Contenedor de Ropa;2;20;San Blas - Canillejas;201;Simancas;CALLE DE ALBASANZ, 2;;;CALLE;ALBASANZ;número;2;-3,635256;40,434879;40,43487941;-3,63525551;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ALBASANZ, 2. 
Contenedor de ropa;2;20;San Blas - Canillejas;202;Hellín;CALLE DE HINOJOSA DEL DUQUE, 13;;Polideportivo Municipal San Blas;CALLE;HINOJOSA DEL DUQUE;número;13;-3,613133;40,430183;40,43018291;-3,61313319;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE HINOJOSA DEL DUQUE, 13. Polideportivo Municipal San Blas
Contenedor de ropa;2;20;San Blas - Canillejas;202;Hellín;CALLE DE HINOJAL, 3;;Ahorramás/Iglesia;CALLE;HINOJAL;número;3;-3,61398;40,43193;40,43193013;-3,61397999;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE HINOJAL, 3. Ahorramás/Iglesia
Contenedor de Ropa;2;20;San Blas - Canillejas;202;Hellín;AVENIDA DE HELLIN, 7;;;AVENIDA;HELLIN;número;7;-3,616188;40,431999;40,43199899;-3,61618782;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE HELLIN, 7. 
Contenedor de Ropa;2;20;San Blas - Canillejas;202;Hellín;CALLE ALBAIDA, 22C;;;CALLE; ALBAIDA;número;22;-3,619691;40,432446;40,43244635;-3,61969107;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE ALBAIDA, 22C. 
Contenedor de ropa;2;20;San Blas - Canillejas;203;Amposta;CALLE DE POBLADURA DEL VALLE, 5;;;CALLE;POBLADURA DEL VALLE;número;5;-3,625078;40,422811;40,42281093;-3,62507811;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE POBLADURA DEL VALLE, 5. 
Contenedor de ropa;2;20;San Blas - Canillejas;203;Amposta;CALLE DE AMPOSTA, 24;;;CALLE;AMPOSTA;número;24;-3,621309;40,42546;40,42546041;-3,62130914;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE AMPOSTA, 24. 
Contenedor de ropa;2;20;San Blas - Canillejas;203;Amposta;CALLE DE POBLADURA DEL VALLE, 13;;"Centro Integrado ""Pablo Casals""";CALLE;POBLADURA DEL VALLE;número;13;-3,619629;40,426361;40,42636096;-3,6196294;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;"CALLE DE POBLADURA DEL VALLE, 13. Centro Integrado ""Pablo Casals"""
Contenedor de ropa;2;20;San Blas - Canillejas;203;Amposta;CALLE DE ALBERIQUE, 16;;;CALLE;ALBERIQUE;número;16;-3,616389;40,42906;40,42906;-3,61638941;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ALBERIQUE, 16. 
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 121;;;CALLE;HERMANOS GARCIA NOBLEJAS;número;121;-3,625139;40,420961;40,42096109;-3,6251393;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LOS HERMANOS GARCIA NOBLEJAS, 121. 
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;AVENIDA DE GUADALAJARA, 18;;IDM Campos de Fútbol Av Guadalajara;AVENIDA;GUADALAJARA;número;18;-3,618219;40,420118;40,42011772;-3,61821864;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE GUADALAJARA, 18. IDM Campos de Fútbol Av Guadalajara
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;AVENIDA DE GUADALAJARA, 4;;Rastro;AVENIDA;GUADALAJARA;número;4;-3,620969;40,41872;40,41872031;-3,6209693;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE GUADALAJARA, 4. Rastro
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;AVENIDA DE GUADALAJARA, 33;;Centro Sociocultural Antonio Machado/Mercadillo San Roman del Valle;AVENIDA;GUADALAJARA;número;33;-3,621509;40,4196;40,41959985;-3,62150877;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE GUADALAJARA, 33. Centro Sociocultural Antonio Machado/Mercadillo San Roman del Valle
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;AVENIDA DE GUADALAJARA, 18;;;AVENIDA;GUADALAJARA;número;18;-3,618804;40,419536;40,41953561;-3,61880448;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE GUADALAJARA, 18. 
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE DE AQUITANIA, 35;;;CALLE;AQUITANIA;número;35;-3,61623;40,419601;40,41960071;-3,61622998;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE AQUITANIA, 35. 
Contenedor de ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE DE ARCOS DE JALON, 54;;;CALLE;ARCOS DE JALON;número;54;-3,617033;40,421758;40,42175779;-3,6170331;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE ARCOS DE JALON, 54. 
Contenedor de Ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE ARCOS DE JALÓN, 78C;;;CALLE;BUJIA;número;4;-3,618005;40,423092;40,42309241;-3,61800492;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE ARCOS DE JALÓN, 78C. 
Contenedor de Ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE DEL PARLAMENTO, 11;;;CALLE;PARLAMENTO;número;11;-3,61329;40,426835;40,42683468;-3,61328999;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PARLAMENTO, 11. 
Contenedor de Ropa;2;20;San Blas - Canillejas;204;Arcos;CALLE DE VERSALLES, 109;;;CALLE;VERSALLES;número;109;-3,614975;40,417074;40,41707401;-3,61497496;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE VERSALLES, 109. 
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;AVENIDA DE NIZA, 50;;Supersol;AVENIDA;NIZA;número;50;-3,607609;40,433619;40,43361911;-3,60760945;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE NIZA, 50. Supersol
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;CALLE DE SUECIA, 79;;;CALLE;SUECIA;número;79;-3,605988;40,432121;40,4321205;-3,60598844;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE SUECIA, 79. 
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;CALLE DE SUECIA, 10;;Polideportivo Pepu Hernández;CALLE;SUECIA;número;10;-3,60919;40,42178;40,42177975;-3,60919023;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE SUECIA, 10. Polideportivo Pepu Hernández
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;PASEO DE GINEBRA, 30;;;PASEO;GINEBRA;número;30;-3,60124;40,42235;40,42235029;-3,60123956;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;PASEO DE GINEBRA, 30. 
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;CALLE DE SOFIA, 56;;Ahorramás;CALLE;SOFIA;número;56;-3,601259;40,42829;40,42829013;-3,6012592;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE SOFIA, 56. Ahorramás
Contenedor de ropa;2;20;San Blas - Canillejas;205;Rosas;CALLE DE HELSINKI, 6;;;CALLE;HELSINKI;número;6;-3,602737;40,42567;40,42567008;-3,60273738;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE HELSINKI, 6. 
